วันที่,จังหวัด,ค่าเฉลี่ย PM2.5,ภูมิภาค
18/07/2025,อุตรดิตถ์,9.6,ภาคเหนือ
18/07/2025,อุทัยธานี,11.1,ภาคกลาง
18/07/2025,อุบลราชธานี,9.4,ภาคตะวันออกเฉียงเหนือ
18/07/2025,อ่างทอง,10.1,ภาคกลาง
18/07/2025,เชียงราย,8.95,ภาคเหนือ
18/07/2025,เชียงใหม่,10.9,ภาคเหนือ
18/07/2025,เพชรบุรี,6.3,ภาคตะวันตก
18/07/2025,เพชรบูรณ์,6.6,ภาคกลาง
18/07/2025,เลย,6.5,ภาคตะวันออกเฉียงเหนือ
18/07/2025,แพร่,10.8,ภาคเหนือ
18/07/2025,แม่ฮ่องสอน,6.6,ภาคเหนือ
19/07/2025,กรุงเทพฯ,12.50125,ภาคกลาง
19/07/2025,กาญจนบุรี,9.0,ภาคตะวันตก
19/07/2025,กาฬสินธุ์,13.8,ภาคตะวันออกเฉียงเหนือ
19/07/2025,กำแพงเพชร,5.9,ภาคกลาง
19/07/2025,ขอนแก่น,15.0,ภาคตะวันออกเฉียงเหนือ
19/07/2025,ชุมพร,6.9,ภาคใต้
19/07/2025,บึงกาฬ,3.9,ภาคตะวันออกเฉียงเหนือ
19/07/2025,สงขลา,24.6,ภาคใต้
19/07/2025,สุรินทร์,6.1,ภาคตะวันออกเฉียงเหนือ
19/07/2025,อำนาจเจริญ,10.5,ภาคตะวันออกเฉียงเหนือ
19/07/2025,จันทบุรี,7.2,ภาคตะวันออก
19/07/2025,ฉะเชิงเทรา,5.6,ภาคตะวันออก
19/07/2025,ชลบุรี,23.16666667,ภาคตะวันออก
19/07/2025,ชัยนาท,5.9,ภาคกลาง
19/07/2025,ชัยภูมิ,7.9,ภาคตะวันออกเฉียงเหนือ
19/07/2025,ตรัง,9.9,ภาคใต้
19/07/2025,ตราด,9.5,ภาคตะวันออก
19/07/2025,ตาก,7.0,ภาคตะวันตก
19/07/2025,นครนายก,6.0,ภาคกลาง
19/07/2025,นครปฐม,10.7,ภาคกลาง
19/07/2025,นครพนม,6.0,ภาคตะวันออกเฉียงเหนือ
19/07/2025,นครราชสีมา,10.0,ภาคตะวันออกเฉียงเหนือ
19/07/2025,นครศรีธรรมราช,11.4,ภาคใต้
19/07/2025,นครสวรรค์,7.2,ภาคกลาง
19/07/2025,นนทบุรี,10.75,ภาคกลาง
19/07/2025,นราธิวาส,12.5,ภาคใต้
19/07/2025,น่าน,7.75,ภาคเหนือ
19/07/2025,บุรีรัมย์,4.8,ภาคตะวันออกเฉียงเหนือ
19/07/2025,ปทุมธานี,-1.0,ภาคกลาง
19/07/2025,ประจวบคีรีขันธ์,9.7,ภาคตะวันตก
19/07/2025,ปราจีนบุรี,13.2,ภาคตะวันออก
19/07/2025,ปัตตานี,20.9,ภาคใต้
19/07/2025,พระนครศรีอยุธยา,7.9,ภาคกลาง
19/07/2025,พะเยา,7.6,ภาคเหนือ
19/07/2025,พังงา,7.5,ภาคใต้
19/07/2025,พิจิตร,7.3,ภาคกลาง
19/07/2025,พิษณุโลก,5.8,ภาคกลาง
19/07/2025,ภูเก็ต,11.4,ภาคใต้
19/07/2025,มหาสารคาม,13.9,ภาคตะวันออกเฉียงเหนือ
19/07/2025,มุกดาหาร,6.6,ภาคตะวันออกเฉียงเหนือ
19/07/2025,ยะลา,10.15,ภาคใต้
19/07/2025,ยโสธร,9.6,ภาคตะวันออกเฉียงเหนือ
19/07/2025,ระนอง,11.2,ภาคใต้
19/07/2025,ระยอง,10.51666667,ภาคตะวันออก
19/07/2025,ราชบุรี,11.1,ภาคตะวันตก
19/07/2025,ร้อยเอ็ด,5.2,ภาคตะวันออกเฉียงเหนือ
19/07/2025,ลพบุรี,9.2,ภาคกลาง
19/07/2025,ลำปาง,8.75,ภาคเหนือ
19/07/2025,ลำพูน,14.5,ภาคเหนือ
19/07/2025,ศรีสะเกษ,5.3,ภาคตะวันออกเฉียงเหนือ
19/07/2025,สกลนคร,6.0,ภาคตะวันออกเฉียงเหนือ
19/07/2025,สงขลา,11.6,ภาคใต้
19/07/2025,สตูล,11.5,ภาคใต้
19/07/2025,สมุทรปราการ,13.08,ภาคกลาง
19/07/2025,สมุทรสงคราม,6.4,ภาคกลาง
19/07/2025,สมุทรสาคร,16.7,ภาคกลาง
19/07/2025,สระบุรี,5.45,ภาคกลาง
19/07/2025,สระแก้ว,8.8,ภาคตะวันออก
19/07/2025,สิงห์บุรี,15.5,ภาคกลาง
19/07/2025,สุพรรณบุรี,7.2,ภาคกลาง
19/07/2025,สุราษฎร์ธานี,11.3,ภาคใต้
19/07/2025,สุโขทัย,4.4,ภาคกลาง
19/07/2025,หนองคาย,6.3,ภาคตะวันออกเฉียงเหนือ
19/07/2025,หนองบัวลำภู,14.9,ภาคตะวันออกเฉียงเหนือ
19/07/2025,อุดรธานี,16.8,ภาคตะวันออกเฉียงเหนือ
19/07/2025,อุตรดิตถ์,10.1,ภาคเหนือ
19/07/2025,อุทัยธานี,8.4,ภาคกลาง
19/07/2025,อุบลราชธานี,10.2,ภาคตะวันออกเฉียงเหนือ
19/07/2025,อ่างทอง,9.7,ภาคกลาง
19/07/2025,เชียงราย,9.05,ภาคเหนือ
19/07/2025,เชียงใหม่,8.85,ภาคเหนือ
19/07/2025,เพชรบุรี,5.5,ภาคตะวันตก
19/07/2025,เพชรบูรณ์,5.9,ภาคกลาง
19/07/2025,เลย,6.4,ภาคตะวันออกเฉียงเหนือ
19/07/2025,แพร่,10.8,ภาคเหนือ
19/07/2025,แม่ฮ่องสอน,6.1,ภาคเหนือ
20/07/2025,กรุงเทพฯ,14.16375,ภาคกลาง
20/07/2025,กาญจนบุรี,10.3,ภาคตะวันตก
20/07/2025,กาฬสินธุ์,15.7,ภาคตะวันออกเฉียงเหนือ
20/07/2025,กำแพงเพชร,7.3,ภาคกลาง
20/07/2025,ขอนแก่น,16.1,ภาคตะวันออกเฉียงเหนือ
20/07/2025,ชุมพร,6.5,ภาคใต้
20/07/2025,บึงกาฬ,3.5,ภาคตะวันออกเฉียงเหนือ
20/07/2025,สงขลา,22.0,ภาคใต้
20/07/2025,สุรินทร์,5.6,ภาคตะวันออกเฉียงเหนือ
20/07/2025,อำนาจเจริญ,13.5,ภาคตะวันออกเฉียงเหนือ
20/07/2025,จันทบุรี,6.7,ภาคตะวันออก
20/07/2025,ฉะเชิงเทรา,8.3,ภาคตะวันออก
20/07/2025,ชลบุรี,24.03333333,ภาคตะวันออก
20/07/2025,ชัยนาท,7.6,ภาคกลาง
20/07/2025,ชัยภูมิ,7.3,ภาคตะวันออกเฉียงเหนือ
20/07/2025,ตรัง,9.7,ภาคใต้
20/07/2025,ตราด,12.0,ภาคตะวันออก
20/07/2025,ตาก,7.1,ภาคตะวันตก
20/07/2025,นครนายก,6.6,ภาคกลาง
20/07/2025,นครปฐม,12.1,ภาคกลาง
20/07/2025,นครพนม,3.7,ภาคตะวันออกเฉียงเหนือ
